summary,text
Shiv Sena (UBT) leader Sachin attacked while campaigning in Pune,"Shiv Sena (Uddhav Balasaheb Thackeray) leader Sachin Bhosale was attacked in Pune district's Pimpri-Chinchwad area on Wednesday. He alleged that five BJP workers suddenly started beating him while he was conducting a door-to-door campaign for MVA candidate Vitthal Nana Kate for the upcoming by-elections. ""I have given a written complaint,"" he added. The leader has been admitted to a hospital."
Nazara ex-CEO Manish Agarwal's Web3 gaming startup raises ₹160 cr,"Manish Agarwal, ex-CEO of gaming platform Nazara Technologies, and angel investor Ishank Gupta have raised ₹160 crore for a new Web3 gaming startup called Kratos Studios. The round, which valued Kratos at ₹1,200 crore, saw participation from investors like Accel and Prosus Ventures. Kratos also announced its acquisition of Polygon Labs-backed Web3 gaming platform IndiGG."
"Convicted criminal attacks 2 with weapon near Pune bus stand, held","A convicted criminal was arrested after two persons were allegedly attacked with a sharp weapon in separate incidents near a bus stand in Pune's Wakdewadi. The accused apparently attacked the first victim after he and his aides told the victim to hand over cash and valuable items, then after 30 minutes, he attacked the second victim and attempted to escape."
Work on bridge to connect Dombivli with Thane 84% complete,"Work on Motagaon-Mankoli creek bridge, which will connect Dombivli with Thane, is around 84% complete and officials have been asked to expedite the work, Mumbai Metropolitan Region Development Authority (MMRDA) informed. Once the bridge becomes ready, commuters will be able to reach Dombivli from Thane in 20 minutes. The work on the ground for the bridge began in February 2017."
30 kg pangolin scales worth ₹30 lakh seized in Mumbai; 1 arrested,"Mumbai Police on Tuesday arrested a 27-year-old man and recovered about 30 kilograms of pangolin scales worth approximately ₹30 lakh from his possession. The accused was reportedly arrested while he was getting out of an autorickshaw with a heavy sack. ""Further investigation is underway. We're trying to understand...whom the accused was trying to sell the scales to,"" police said."
Bomb threat on Secunderabad-Belagavi train turns out to be hoax,"A threat call about a bomb planted on Secunderabad-Belagavi Bellary Express train turned out to be a hoax, officials said. A Devarampalli village resident called Secunderabad railway station on Wednesday night and said that he heard three men talking about bomb being planted on the train. Search was conducted in the entire train and nothing suspicious was found by police."
Brazil suspends beef exports to China after mad cow disease case,"Brazil has suspended beef exports to China after a case of mad cow disease was confirmed in the northern state of Para, the country's agriculture and livestock ministry said. The suspension is expected to be temporary. Mad cow disease, formally called bovine spongiform encephalopathy, is a brain disorder in adult cattle that may be spread to humans through diseased meat."
Tata plans to raise $1 bn by selling stake in EV business: Report,"Tata Motors has begun discussions with investors to raise $1 billion by selling a significant minority stake in its electric vehicle (EV) division, The Economic Times reported. Abu Dhabi Investment Authority, Mubadala Investment Company and Temasek Holdings, among others, are in talks with Tata, the report added. The funds will reportedly be used to clear a part of outstanding debt."
"FDI inflows fall by 15% in Apr-Dec 2022, Singapore top investor","The foreign direct investment (FDI) inflows into India fell by 15% from $43.17 billion to $36.75 billion during April-December 2022, official data showed. Singapore was the largest investor during the period, putting $13 billion into India. The computer software and hardware sector was the industry attracting the highest inflows, seeing investments of $8 billion during the nine-month period."
Wells Fargo cuts over 500 jobs in mortgage unit: Report,"Wells Fargo has laid off over 500 employees in its mortgage unit this week, Bloomberg reported. ""We have made displacements across our home lending business...in response to significant decreases in mortgage volume in the broader market environment,"" the company said in a statement. The affected staff includes mortgage bankers and home loan consultants across the US, CNBC reported separately."
"Bottles hurled, women BJP & AAP leaders hit each other in midnight Delhi MCD ruckus","Ruckus was witnessed at the Delhi Civic Centre during the election for the six members of the Standing Committee, a video of which has also surfaced online. While plastic bottles were being hurled by BJP and AAP leader, women leaders of the parties were seen pushing and hitting each other. Ballot boxes were also thrown into the Well."
6.8 magnitude earthquake hits Tajikistan near border with China,"A 6.8 magnitude earthquake shook part of Tajikistan on Thursday near China's far western Xinjiang region, according to the US Geological Survey (USGS). It was 67 km west of Murghob, Tajikistan and 20.5 km deep, USGS stated. It estimated that ""little or no population"" will be exposed to landslides from the quake."
"Maharashtra govt official shares old group pic of several celebrities, says 'Identify'","A Maharashtra government official named Dayanand Kamble took to Twitter to share an old group picture of several celebrities. He wrote, ""Identify the personalities in this picture!"" Some celebrities in the picture include former PM Indira Gandhi, Dilip Kumar, Ramanand Sagar, Lata Mangeshkar, Vinod Khanna, Randhir Kapoor, Dhramendra and Sharmila Tagore."
"Actor Vishal escapes speeding vehicle after stunt goes wrong on film set, shares video","Tamil actor-producer Vishal Krishna Reddy shared his experience after a stunt on the sets of his upcoming film 'Mark Antony' went wrong. While shooting a scene, a prop vehicle appeared to have lost control, missing Vishal by inches and crashing into the set. ""Matter of few seconds and a few inches...Thanks to the Almighty,"" he tweeted while sharing a video."
"Kiara's wedding sangeet lehenga took 4,000 hours to make, has 98,000 crystals","Designer Manish Malhotra shared details of the wedding sangeet lehenga worn by actress Kiara Advani. The ombre lehenga took 4,000 hours (over 150 days) to make and features 98,000 Swarovski crystals. The actress paired it with a ruby neckpiece from the Manish Malhotra jewellery collection. Sidharth Malhotra meanwhile wore a black and gold kurta by Manish Malhotra."
"Ex-England Women cricketer Sarah Taylor announces partner's pregnancy, shares pics","Former England Women cricketer Sarah Taylor on Wednesday announced that her partner Diana is pregnant and will be delivering the couple's first baby in another 19 weeks. Sharing pictures, Sarah wrote, ""Being a mother has always been my partner's dream. The journey hasn't been an easy one but Diana has never given up."""
Man shares pic of wrong book he received from Amazon with sorry note; Amazon responds,"An Amazon customer has complained that he received a wrong book instead of the one he ordered and also received an apology note from the seller requesting him not to give a negative review. He received a book titled 'Looking for Laddoo'. Responding to him, Amazon Help apologised for the inconvenience and also shared a link to contact support team."
"MCD house adjourned for 5th time amid chaos, sloganeering","The Municipal Corporation of Delhi (MCD) house was adjourned for the fifth time today for an hour amid chaos and sloganeering. This comes after AAP and BJP leaders exchanged blows, hurled plastic bottles and threw ballot boxes into the Well close to midnight on Wednesday. Videos of the ruckus in the Delhi Civic Centre have surfaced online."
Noted classical dancer & Padma Shri awardee Kanak Rele passes away at 85,"Renowned Mohiniyattam artiste Kanak Rele, who won the Padma Bhushan and Padma Shri awards, passed away aged 85 on Wednesday after suffering a cardiac arrest. Rele had a career spanning 60 years and was the founder-principal of the Nalanda Nritya Kala Mahavidyalaya. She's survived by her husband Yatindra Rele, son Rahul, daughter-in-law and Bharatanatyam exponent Uma, and two grandchildren."
Big mistake: Biden on Putin's move to suspend nuclear arms treaty,"US President Joe Biden has called Russian President Vladimir Putin's decision to suspend the New START nuclear arms treaty ""a big mistake"". However, Biden said Putin's move doesn't show that the Russian President is considering using nuclear weapons. The treaty limits the number of US and Russian nuclear warheads and gives each the power to inspect the other's weapons."
Bill Gates buys minority stake in Heineken for $902 million,"Bill Gates has bought 3.76% stake in Dutch brewer Heineken Holding NV for around $902 million. He bought 6.65 million shares in Heineken Holding, in his individual capacity, and another 4.18 million shares through Bill & Melinda Gates Foundation Trust. The filing by the Netherlands' Financial Markets Authority said the shares were purchased on February 17."
He's known as Steven Spielberg of India: Ram Charan on Rajamouli,"Ram Charan on 'Good Morning America' said that 'RRR' is SS Rajamouli's ""one of the finest writings"" and shared that he's known as the ""Steven Spielberg of India"". He added, ""I hope...he's going to make his way to...global cinema...soon with...next film."" On the Oscar nomination of song 'Naatu Naatu', Ram said, ""The West...showed us...it's just the beginning."""
Not carrying parents' legacy is a disservice to your family: Rana,"Rana Daggubati opened up about nepotism during an upcoming episode of talk show 'Nijam With Smita'. While Nani said that the audience is also responsible for encouraging nepotism, Rana opined that it's a mark of pride to carry forward parents' legacy. He said, ""If you can't carry on your parents' achievements and legacy...you're doing a disservice to your family."""
Yuvraj couldn't absorb pressure like MS Dhoni did: Russel Arnold,"Former Sri Lankan cricketer Russel Arnold said ex-India all-rounder Yuvraj Singh ""couldn't absorb pressure"" and play with his partner like MS Dhoni did while representing Team India. ""Dhoni could absorb pressure...[He'd] back himself to score 15 or 20 runs an over...[as well as] hit those big sixes consistently,"" added Arnold. ""Yuvraj had to be the boss to...express himself,"" he stated."
Siraj was about to be dropped but Kohli said 'I want him': Karthik,"Talking about Team India pacer Mohammed Siraj, cricketer-commentator Dinesh Karthik said, ""Siraj was about to be dropped but Virat Kohli backed him and said, 'I want Siraj in the playing XI'."" ""Kohli supported Siraj during his tough times and he really appreciates that. Siraj considers him like an elder brother [and also a] guiding light,"" added Karthik."
Govt asks social media firms to take steps to remove deep fakes,"Ministry of Electronics and Information Technology has reportedly asked social media firms such as Facebook, Instagram, WhatsApp, YouTube and Twitter to take all ""reasonable and practicable measures"" to remove or disable access to ""deep fake imagery"" as per the IT Rules, 2021. These platforms have to do so within 24 hours of getting complaint from an individual, the ministry said."
"UP allocates ₹100 cr for seed funds, ₹20 cr for agritech startups","UP Finance Minister Suresh Khanna on Wednesday presented the state's budget for 2023-24 and allocated ₹100 crore for seed funds to promote incubators. ""There are up to 50 incubators and 7,200 startups...in the state,"" he said. He further allocated ₹20 crore for Agriculture Accelerator Fund to promote agritech startups and ₹60 crore for Uttar Pradesh Information Technology and Startups Policy."
CNG bus bursts into flames in Mumbai; BEST withdraws 400 buses,"A bus of civic body BEST burst into flames near Mumbai's Andheri railway station on Wednesday. A video showed that the TATA CNG bus was gutted in fire. Three incidents of such buses catching fire have been reported within one month. Hence, BEST announced the withdrawal of 400 wet-leased CNG buses till the original manufacturer and operator took corrective measures."
"Man weighing 217 kg undergoes surgery in Hyderabad, loses 47 kg","A 23-year-old ""super obese"" man underwent laparoscopic bariatric surgery at Hyderabad's Osmania General Hospital and has succeeded in reducing his weight from 227 kg to 180 kg in the span of two months. Dr Ch Madhusudan, head of the department of surgical gastroenterology, said that the patient's quality of life had deteriorated to the extent that it was life-threatening."
"Hyderabad has 5.5 lakh stray dogs, officials asked to check menace","Hyderabad has 5.50 lakh stray dogs, GHMC officials revealed in a meeting that was organised after a four-year-old boy was mauled to death by stray dogs. They said that this figure was 8.50 lakh in 2011 but their population reduced with sterilisation operations conducted earlier. Officials were directed to check dog menace and prepare action plan on a war footing."
Special bus for street children launched in Thane,"A special bus named 'Bal Snehi' was launched for street children in Thane on Tuesday. The bus which can accommodate 25 children, would have a counsellor, teachers and a caretaker. Children can avail of educational and counselling facilities on the bus that would visit six places in the district. It is an initiative by the Women and Child Welfare department."
"SI suspended, no party-sponsored matches in B'luru after 2 killed","A sub-inspector from Doddabelavangala station near Bengaluru has been suspended for allegedly failing to take immediate action after two men complained that they had been attacked in clash during a cricket tournament. After the clash, two students were stabbed to death. Meanwhile, Bengaluru Police said that no permission will be given to organise party-sponsored sports matches till elections."
PM Modi to inaugurate Shivamogga airport in K'taka on Feb 27,"Prime Minister Narendra Modi will inaugurate Shivamogga airport in Karnataka on February 27. The greenfield domestic airport in Shivamogga district's Sogane has been constructed under the Centre's UDAN scheme, which aims to make air travel affordable to all. ""PM Modi will also inaugurate various developmental projects and lay foundation stones,"" BY Raghavendra, MP from Shivamogga, said."
Traffic advisory issued for Feb 23 over Amit Shah's B'luru visit,"Bengaluru Traffic Police has issued a traffic advisory for February 23 over Home Minister Amit Shah's visit and has listed restrictions that'll be in place till Friday afternoon. Parking on both sides of Bellary Road, MG Road, Basaveshwara Junction and Airport Road, among others, is prohibited. Commuters have been asked to avoid these roads and use alternate routes instead."
UK supermarkets limit sales of some vegetables amid shortages,"Several supermarket chains in UK have announced that they are imposing purchase limits on some fruits and vegetables. Supermarkets have blamed disrupted harvests in southern Europe and northern Africa as the reason for the rationing. The UK's largest grocery chain, Tesco, has said that it would temporarily limit customers to buying three items each of tomatoes, peppers and cucumbers."
Adani Green's $442 mn wind power plants get Sri Lanka's approval,"The Board of Investment of Sri Lanka on Wednesday said it has approved two wind power plants of 350 MW capacity by Adani Green. The power plants would be installed at an investment of $442 million and will be integrated to the national grid by 2025. The project will create around 1,500 to 2,000 new employment opportunities, the Board added."
Carlyle Aviation to convert SpiceJet's dues into 5% equity: Report,"Carlyle Aviation Partners, owned by the Carlyle Group, has agreed to convert the outstanding lease rental from SpiceJet into an equity stake of around 5% in the airline, The Economic Times reported. According to the report, the airline will also issue convertible debentures in its cargo subsidiary SpiceXpress that can be converted into equity by Carlyle at a future date."
Ranbir trolls BBC journalist over I-T surveys when asked about B'wood's performance,"During an event, Ranbir Kapoor trolled a BBC reporter over recent I-T surveys, after he was asked about Bollywood's poor box office performance. Ranbir responded by pointing out the success of 'Pathaan' and further asked which organisation she worked for. After she replied 'BBC', Ranbir said, ""I heard something is up with you guys as well. What about that?"""
Backstreet Boys to perform in India after 13 years,"American boy band Backstreet Boys announced that they are set to return to India after 13 years with their DNA World Tour in May. It'll be a two-city tour, which will be held at Mumbai's Jio World Gardens and in New Delhi at Jawaharlal Nehru Stadium, on May 4 and 5, respectively. The band had last toured India in 2010."
Pics of Ronaldo in traditional Saudi dress go viral,"Pictures of Cristiano Ronaldo in traditional Saudi dress have gone viral. Ronaldo had dressed in traditional clothes to celebrate Saudi Founding Day on February 22. Ronaldo's club Al Nassr also shared a video from the celebrations, writing, ""That's how we celebrated this special day at Al Nassr."""
How much prize money did Sania Mirza win in her career?,"Indian tennis player Sania Mirza played her professional tennis career's last match on Tuesday. The 36-year-old, who had turned professional in 2003, won one singles' title and 43 doubles' titles in her career. Her career total prize money is $7,261,296 (around ₹60 crore) so far, as per the Women's Tennis Association (WTA)."
"CBI registers corruption case against ex-Allahabad HC Judge, wife","The CBI has booked Justice SN Shukla, a retired judge of the Allahabad High Court and his wife Suchita Tiwari for alleged involvement in a corruption case. CBI has claimed that Justice Shukla amassed assets worth ₹2.45 crore disproportionate to his known source of income during his tenure as the judge of the HC between 2014-19."
'UP Mein Jhuthe Case ki Bahar Ba': Akhilesh as singer gets notice,"Former Uttar Pradesh CM Akhilesh Yadav on Wednesday criticised the state government over a notice sent by the police to singer Neha Singh Rathore. ""UP Mein Jhuthe Case ki Bahar Ba,"" Yadav said. The notice was issued for allegedly inciting hatred through her song entitled 'UP Mein Ka Ba'. The song questioned the eviction drive in Kanpur Dehat."
"IAS Rohini sends defamation notice to IPS Roopa, seeks ₹1 crore","IAS officer Rohini Sindhuri has filed a defamation notice against IPS officer D Roopa Moudgil and sought ₹1 crore in damages. The notice, issued on Wednesday, said that the damage caused to Rohini cannot be measured and compensated in terms of currency. Roopa had earlier taken to social media, claiming Rohini sent her own pictures to three male IAS officers."
"Nurse undresses herself on street to protest delay in posting orders in Jaipur, arrested",An auxiliary nurse and midwife undressed herself on the road in protest in Jaipur on Wednesday. During interrogation it was reportedly revealed that she has been awaiting posting orders for last two years and wasn't reinstated despite approaching senior officials several times. SHO of SMS police station Navratna Dhulia said she was arrested on charges of breach of peace.
Amazon completes $3.9-billion takeover of One Medical,"Amazon on Wednesday said it had completed its $3.9 billion takeover of primary care provider One Medical. This comes a day after a US Federal Trade Commission (FTC) official announced that the agency would not challenge the deal. In a statement, Amazon CEO Andy Jassy said the deal would help the company improve, speed up and personalise care for patients."
I would love to do a film like 'Pushpa...': Aditi Rao Hydari,"Actress Aditi Rao Hydari has said that she would like to do a film like 'Pushpa: The Rise', however, she added that people have not come to her with such a film. ""I'm just saying that fun and commercial films where you're just dancing and having fun...I would love to once in a while do something like that,"" she added."
I want my kids to go back to Dubai and attend school: Nawazuddin,"Nawazuddin Siddiqui reacted to the allegations made by his wife Aaliya against him and said, ""I don't want to speak anything about all this."" He added that he wants his kids to return to Dubai. He said his kids study in Dubai and they have been in Mumbai since last month. ""Their schooling is getting affected,"" he said."
I just want to be at home with her: Ranbir on daughter Raha,"Ranbir Kapoor opened up about embracing fatherhood and said that he feels like just staying at home with his daughter Raha. ""The moment my child was born, Raha was born, it opened a different emotion...a different 'chakra' in [my] body,"" he said. ""I have never felt like this ever in my life. And it is pure joy,"" he added."
Whole year is free: Kangana as 'Ganapath' clashes with 'Emergency',"Actress Kangana Ranaut has reacted to the release date of Tiger Shroff-starrer 'Ganapath' clashing with her film 'Emergency'. ""Entire October is free so is November, December...but today Amitabh Bachchan and Tiger Shroff announced their...project on October 20...looks like Bollywood is having panic meetings,"" Kangana tweeted. She asked, ""When the whole year is free, what's the need for a clash?"""
"1 crore people will watch Ram's debut, 1 lakh will see mine: Nani","Actor Nani appeared on the talk show 'Nijam With Smita' along with actor Rana Daggubati. Talking about nepotism, Nani stated that the audience is responsible for promoting nepotism in the industry. ""One lakh people will watch Nani's first film, while one crore people will watch Ram Charan's first movie,"" he stated. Nani is next set to feature in 'Dasara'."
UP govt allocates ₹303 crore to set up 5 new universities,"The Uttar Pradesh government has allocated ₹303 crore for the establishment of five new universities in the state. These will include three state universities, a law university, and another technical university. An allocation of ₹300 crore has been made for the establishment of digital libraries at gram panchayat and ward levels."
US SC hears case against Twitter over 2017 Istanbul massacre,The US Supreme Court on Wednesday began hearing for a second day a lawsuit against Twitter by the American relatives of a Jordanian man killed in an Istanbul nightclub massacre in 2017. Relatives of Nawras Alassaf accused Twitter of aiding and abetting the Islamic State group by failing to police the platform for its accounts or posts.
Apple supplier Foxconn's Chairman meets China's Henan officials,"Apple supplier Foxconn Chairman Liu Young-way has met with China's Henan province's Communist Party chief Lou Yangsheng and provincial governor Wang Kai in Zhengzhou. Foxconn's plant in Henan was hit by a COVID-19 outbreak last year. Henan pledged broad support for businesses and hoped Foxconn would continue to expand in the province, the provincial government said."
Others can learn from India's work on digital payment methods: IMF,"Hailing India's work on digital payment methods such as the Unified Payments Interface and Central Bank Digital Currency (CBDC), IMF said it could hold lessons for other countries. However, IMF MD Kristalina Georgieva cautioned that ""any new financial technology also comes with risks"". ""Most IMF member countries are now actively evaluating CBDCs that could bring substantial benefits,"" she added."
Congress' irrelevance put it in a state of delirium: TMC,"TMC leader Abhishek Banerjee hit back at Rahul Gandhi after the Congress leader accused his party of working towards strengthening BJP in Meghalaya. In a tweet, Banerjee said, ""[Congress'] irrelevance, incompetence & insecurity has put them in a state of delirium."" He further added that Rahul Gandhi and Congress should revisit their ""politics of vanity"" instead of attacking the TMC."
We'll not pay: Mehbooba Mufti on imposition of property tax in J&K,"PDP chief Mehbooba Mufti on Wednesday alleged that imposition of property tax in Jammu and Kashmir was part of the BJP's larger agenda of impoverishing the people of the Union Territory. ""You have to resist to exist. Unless you resist, they will keep crushing you. People just have to refuse to pay the tax peacefully. We'll not pay,"" Mufti said."
Antarctic sea ice level falls to new record low: NSIDC,"The Antarctic sea ice level has fallen to new record low at 1.91 million square kilometres, National Snow and Ice Data Center (NSIDC) stated. Last year, the ice extent was recorded at 1.92 million square kilometres. Researchers said it's expected to decline further this year. The final level will be recorded after the end of annual melt season in March."
Not our business: German envoy on India buying cheap Russian oil,"The German Ambassador to India, Philipp Ackermann, said on Wednesday that India's decision to buy discounted oil from Russia is ""not"" Germany's business. ""If you get [oil] at a very very low price...[one] cannot blame India for buying it,"" Ackermann added. India's oil imports from Russia climbed to a record 1.4 million barrels per day (bpd) in January, Reuters reported."
"Bodies of 18-yr-old youth, minor girl found in pond in Rajasthan","The bodies of an 18-year-old youth and a minor girl were found in a pond in Rajasthan's Barmer on Wednesday, police said, adding it appears to be a case of suicide. The girl's brother claimed that his sister and the youth were in a relationship, police said. Police added that the bodies were handed over to relatives after post-mortem."
"French student stabs teacher to death, says he was 'possessed’","A 16-year-old student stabbed his teacher to death at a Roman Catholic high school in a southwestern French town, government officials and the local prosecutor's office said. The student, who was subsequently arrested, reportedly told another teacher that he was 'possessed', adding that he had heard voices that instructed him to attack the teacher. The victim was a Spanish-language teacher."
British woman who joined ISIS as teen loses UK citizenship appeal,"A British woman, who left the UK to join ISIS in Syria at the age of 15, has lost her appeal against the decision to revoke her British citizenship. Shamima Begum, now aged 23, was stripped of her British citizenship on national security grounds in 2019. Begum is currently living in a Syrian refugee camp."
Govt's paddy procurement crosses 700 lakh tonne mark in 2022-23,"The government's paddy procurement has crossed the 700 lakh tonne mark in the ongoing 2022-23 kharif marketing season so far, according to the Food Ministry. The government aims to procure 765.43 lakh tonnes of paddy in the current season. The actual procurement stood at a record 749 lakh tonnes in the previous kharif marketing season."
India has potential to become major green hydrogen exporter: Kant,"G20 Sherpa Amitabh Kant said India has the possibility of becoming a major exporter of green hydrogen and electrolyser producer. Green hydrogen price needs to be cut to about $2.5/kilogram in two to three years and to $1/kilogram by 2050, from the current $5/kilogram, he added. ""This will require massive size and scale"" which only India can provide, he said."
The Spy Universe has only gotten stronger with 'Pathaan': YRF CEO,"Yash Raj Films CEO Akshaye Widhani, speaking about the box office collection of Shah Rukh Khan-starrer 'Pathaan', has said, ""With a result like this, the YRF Spy Universe has only gotten stronger."" 'Pathaan' collected over ₹1,000 crore worldwide. ""We want to give audiences different, engaging stories that widen the YRF Spy Universe in the years to come,"" he added."
How many people will you buy: Nawazuddin's brother after his house help apologises,"Nawazuddin Siddiqui's brother Shamaas has levelled allegations against the actor a day after the former's house help issued an apology. ""This is scripted. How many people will you buy? Your bank balance might get exhausted,"" he tweeted. Nawazuddin's house help had said she had spoken against the actor ""under pressure""."
India's Vidit Gujrathi defeats world number one chess player Magnus Carlsen,"Indian Grandmaster Vidit Gujrathi defeated world number one chess player Magnus Carlsen in a Pro Chess League match for his maiden victory over the reigning world champion. Vidit was representing Indian Yogis, while Carlsen was representing Canada Chessbrahs in the tournament. Gujrathi won the match with black pieces."
Meta planning to cut thousands of more jobs: Reports,"Facebook parent company Meta is preparing to cut thousands of more jobs, as per reports. Meta is planning to push some leaders into lower-level roles without direct reports, flattening the layers of management between CEO Mark Zuckerberg and the company's interns, Washington Post reported. Last year, the social media giant said it will let go of 13% of its workforce."
AAP tried to bribe BJP councillors in Mayor polls: BJP candidate,"BJP leader Rekha Gupta, who lost the Delhi Mayor election, on Wednesday alleged that AAP leaders approached BJP councillors and offered them MLA tickets to support the party in the mayoral polls. ""AAP says something, does something and shows something,"" she added. AAP's Shelly Oberoi has been elected as the new Mayor of the Municipal Corporation of Delhi."
86-yr-old ex-Raj MLA sentenced to 10 yrs imprisonment in rape case,"The ADJ Court in Rajasthan's Nagaur sentenced ten years of imprisonment to an 86-year-old former MLA of Rajasthan, Bhanwarlal Rajpurohit, in connection with a 20-year-old rape case. In her complaint, the victim alleged that she was sexually assaulted in 2002 when she had gone to Rajpurohit's house to fetch water, following which she got pregnant."
Women had an equal part in Yash Chopra's films: Rani Mukerji,"Actress Rani Mukerji, speaking about the actresses in Yash Chopra's films, said, ""Women always had an equal part or even...better part than the men."" She added that his respect for women showed in the way he presented his heroines. ""Not only were [actresses] presented like goddesses, ethereal beauties but were at the same time...real as people,"" she added."
"'Doctor G', 'Thank God' found their audiences later on OTT: Rakul","Actress Rakul Preet Singh said she's grateful that she featured in Ayushmann Khurrana's 'Doctor G' and Sidharth Malhotra-starrer 'Thank God'. Speaking about the box office failure of these films, she said, ""I feel box office success is not something that determines whether your film is good or bad."" Rakul stated the films found their audiences on the OTT platforms later."
"Priyanka, Sophie, Danielle are better music critics than us: Nick","Singer Nick Jonas, speaking about the Jonas Brothers, has said, ""I think all of us definitely share our music with our other halves."" He added that his wife Priyanka Chopra, Joe Jonas' wife Sophie Turner and Kevin Jonas' wife Danielle Jonas are better music critics than them. ""[They] have a good sense of what will work,"" he further stated."
"Coinbase, biggest US crypto exchange, posts $557 mn loss in Q4","Coinbase, the biggest US cryptocurrency exchange, posted a $557-million loss in the fourth quarter of 2022 as against a profit of $840 million in the year-ago period. The company suffered the fourth consecutive loss amid the fluctuations in crypto market. Coinbase reduced 20% of its staff in January, after laying off 18% of its staff last June."
Intel cuts dividend to lowest in 16 years to improve capital,"US chipmaker Intel Corporation on Wednesday cut its dividend payout to its lowest in 16 years in a move to improve capital. It has committed to reducing $3 billion in costs this year. The company said it will cut the dividend to 50 cents per share annually or $0.125 per share quarterly, a drop of 66% from its last payout."
G20 meeting proposed to be held in Dharamshala in April: Official,"A G20 meeting of the science and technology department is proposed to be held in Himachal Pradesh's Dharamshala on April 19 and 20, 2023, a Ministry of External Affairs official said. Nearly 70 delegates from all over the world will participate in the meeting. Kangra Deputy Commissioner Dr Nipun Jindal said the G20 meeting will give Dharamshala tourism a boost."
Google to cut 240 Irish jobs as part of global layoffs: Report,"Google has informed its Irish staff that it will be laying off 240 people, constituting around 4% of its workforce, as part of its global layoffs, media reports said. The firm will cut 85 jobs in sales along with 80 from tech and engineering and 75 from support functions. The Irish government has been made aware of the cuts."
Production of semiconductors to start very soon in India: IT Secy,"Electronics and IT secretary Alkesh Kumar Sharma said that the production of semiconductors in India will start very soon. ""India will be one of those top 6-7 partners which will have semiconductor manufacturing. It will happen very soon,"" Sharma said. He further said MeitY has taken lead in technology development, be it electronic, automotive sector or artificial intelligence."
BJP posts video of Raut praising PM after he calls Shah Maha's foe,"BJP's Ram Kadam on Wednesday shared an old video of Shiv Sena (UBT) leader Sanjay Raut praising PM Narendra Modi after Raut called Union Home Minister Amit Shah the ""biggest enemy"" of Maharashtra. Captioning the post, Kadam wrote, ""Labad double dhol Sena."" Notably, Sanjay Raut on Tuesday alleged that Maharashtra CM Eknath Shinde's son had paid someone to kill him."
Full faith that Tejashwi will become Bihar CM after Holi: RJD MLA,"RJD MLA Vijay Kumar Mandal has said that he has full faith that Tejashwi Yadav will become the CM of Bihar after Holi. ""I've full faith in Nitish Kumar that the next election will be fought under Tejashwi Yadav's leadership,"" he said, adding that he wants Bihar CM Nitish Kumar to become the PM of the country."
Didn't hide with Modi's blessings for CM's chair: Owaisi to Pilot,"AIMIM chief Asaduddin Owaisi on Wednesday responded to Congress' Sachin Pilot's remark that he will disappear from Rajasthan once the Assembly elections are over. Referring to Pilot's 2020 rebellion, Owaisi said that he didn't go to Haryana and hide with the blessings of PM Narendra Modi just for the Chief Minister's chair."
"2 killed, 12 injured as truck hits bus deboarding passengers in MP","Two persons, including a woman, died after a truck hit a bus deboarding passengers in Madhya Pradesh's Guna district on Wednesday. Over 12 people were injured in the accident, who are currently undergoing treatment at the hospital. The accident took place on the over bridge in Myana village when the bus going from Indore to Gwalior stopped on the roadside."
TN teen dies of asphyxiation while collecting gold dust from drain,"A 13-year-old boy died of asphyxiation while he was collecting gold dust particles from a drainage in Tamil Nadu's Coimbatore on Wednesday, police said. The Class 7 student had come to assist his father, who was responsible for collecting gold dust that gets deposited in drainage near gold smithery units. He had entered the drainage with a few other people."
"6 Indians go missing in Israel, their passports found at hotel",As many as six members of a pilgrim group from Kerala have reportedly gone missing in Israel even as their passports and other relevant documents were recovered from their accommodation in the country. The incident came to light after the priest who led the group reached out to the Kerala police. The group reached Israel on February 11.
"Elephant eats 4 quintals of rice from godown in K'taka, video out",A wild elephant reportedly broke into a godown belonging to the Primary Agricultural Credit Cooperative Society in Anughatta in Karnataka's Hassan district and ate around four quintals of rice stored for distribution. The whole incident was caught on CCTV camera. CCTV footage shows the elephant damaging the rolling shutter and taking rice bags from inside the godown.
2 wanted criminals killed in police encounter in Punjab,"Two wanted criminals, including Teja Mehandpuria, were killed and one other was injured in an encounter with police in Punjab's Fatehgarh Sahib. The gangsters were involved in the January 8 murder case of constable Kuldeep Singh Bajwa. Two policemen were injured in retaliatory firing. More than 38 cases are registered against Teja, police said."
Odisha govt to seek help of US' FBI in Naba Das murder case: CM,"Odisha Chief Minister Naveen Patnaik said the government has decided to seek the help of US' Federal Bureau of Investigation (FBI) for behavioural analysis of main accused in Health Minister Naba Das' murder case. The main accused, Gopal Das, has already undergone a forensic psychological assessment and a layered voice analysis test. He also underwent narco-analysis and a polygraph test."
DGCA proposes mental health assessment for flight crew,"The DGCA proposed various measures to ensure mental well-being of flight crew and air traffic controllers. DGCA suggested that mental health assessment should be done during medical assessments, peer support programme and pre-employment psychological assessments. It suggested DGCA-empanelled medical examiners to perform mental health assessments via questionnaires and interview techniques."
